subcategory,product_id,manufacturer,sku,product_name,category,brand,unit_of_measure,standard_cost,minimum_advertisable_price,list_price,weight_lbs,is_active,is_apex,margin_pct,map_headroom_pct,price_hierarchy_valid,has_apex_competitor
nuts_washers,TIT-02150,titangrip,null,TitanForce Nuts Washers 5/8-11 #27,fasteners,TitanForce,box_of_100,null,null,3.97,null,true,false,null,null,null,true
anchors,TIT-02186,titangrip,null,TitanGrip Pro Anchors 5/8-11 #30,fasteners,TitanGrip Pro,box_of_100,null,null,6.61,null,true,false,null,null,null,true
rivets,TIT-02191,titangrip,null,TitanGrip Pro Rivets 3/8-16 #1,fasteners,TitanGrip Pro,box_of_100,null,null,15.86,null,true,false,null,null,null,true
rivets,TIT-02206,titangrip,null,TitanGrip Pro Rivets M10 #16,fasteners,TitanGrip Pro,box_of_100,null,null,13.74,null,true,false,null,null,null,true
rivets,TIT-02208,titangrip,null,TitanGrip Pro Rivets M10 #18,fasteners,TitanGrip Pro,box_of_100,null,null,16.88,null,true,false,null,null,null,true
rivets,TIT-02225,titangrip,null,TitanGrip Pro Rivets 3/8-16 #35,fasteners,TitanGrip Pro,box_of_100,null,null,30.51,null,true,false,null,null,null,true
epoxy,TIT-02256,titangrip,null,TitanForce Epoxy M8 #31,adhesives,TitanForce,each,null,null,12.11,null,true,false,null,null,null,true
structural,TIT-02266,titangrip,null,TitanGrip Pro Structural M12 #9,adhesives,TitanGrip Pro,each,null,null,5.43,null,true,false,null,null,null,true
structural,TIT-02280,titangrip,null,TitanGrip Pro Structural 3/8-16 #23,adhesives,TitanGrip Pro,each,null,null,41.87,null,true,false,null,null,null,true
tape,TIT-02298,titangrip,null,TitanGrip Tape M10 #6,adhesives,TitanGrip,each,null,null,5.1,null,true,false,null,null,null,true
tape,TIT-02307,titangrip,null,TitanGrip Tape M6 #15,adhesives,TitanGrip,each,null,null,11.21,null,true,false,null,null,null,true
tape,TIT-02308,titangrip,null,TitanGrip Tape 3/8-16 #16,adhesives,TitanGrip,each,null,null,23.82,null,true,false,null,null,null,true
sealant,TIT-02323,titangrip,null,TitanGrip Pro Sealant 5/8-11 #4,adhesives,TitanGrip Pro,each,null,null,11.37,null,true,false,null,null,null,true
sealant,TIT-02329,titangrip,null,TitanGrip Pro Sealant 3/8-16 #10,adhesives,TitanGrip Pro,each,null,null,2.74,null,true,false,null,null,null,true
sealant,TIT-02341,titangrip,null,TitanGrip Pro Sealant M6 #22,adhesives,TitanGrip Pro,each,null,null,3.85,null,true,false,null,null,null,true
sealant,TIT-02344,titangrip,null,TitanGrip Pro Sealant 1/4-20 #25,adhesives,TitanGrip Pro,each,null,null,10.1,null,true,false,null,null,null,true
spray,TIT-02365,titangrip,null,TitanForce Spray 3/8-16 #19,adhesives,TitanForce,each,null,null,45.33,null,true,false,null,null,null,true
fall_protection,TIT-02387,titangrip,null,TitanGrip Fall Protection 1/2-13 #10,safety,TitanGrip,each,null,null,3.24,null,true,false,null,null,null,true
ppe,TIT-02416,titangrip,null,TitanGrip Ppe 1/4-20 #5,safety,TitanGrip,each,null,null,14.53,null,true,false,null,null,null,true
ppe,TIT-02422,titangrip,null,TitanGrip Ppe M8 #11,safety,TitanGrip,each,null,null,32.3,null,true,false,null,null,null,true
chemical_protection,TIT-02447,titangrip,null,TitanForce Chemical Protection M6 #9,safety,TitanForce,each,null,null,6.06,null,true,false,null,null,null,true
chemical_protection,TIT-02455,titangrip,null,TitanForce Chemical Protection 1/4-20 #17,safety,TitanForce,each,null,null,29.86,null,true,false,null,null,null,true
grinding_wheels,APX-01655,apex,SKU-001655,Apex Industrial Grinding Wheels M12 #4,abrasives,Apex Industrial,each,3.2,3.86,4.46,0.315,true,true,28.25,13.45,true,true
grinding_wheels,APX-01667,apex,SKU-001667,Apex Industrial Grinding Wheels 1/4-20 #16,abrasives,Apex Industrial,each,9.3,11.31,14.19,4.256,true,true,34.46,20.3,true,true
grinding_wheels,APX-01687,apex,SKU-001687,Apex Industrial Grinding Wheels M12 #36,abrasives,Apex Industrial,each,7.23,8.88,11.37,0.981,true,true,36.41,21.9,true,true
grinding_wheels,APX-01721,apex,SKU-001721,Apex Industrial Grinding Wheels 3/8-16 #70,abrasives,Apex Industrial,each,8.01,9.48,10.52,1.357,true,true,23.86,9.89,true,true
sanding_discs,APX-01750,apex,SKU-001750,Apex Industrial Sanding Discs 1/4-20 #14,abrasives,Apex Industrial,each,6.24,8.42,10.02,0.37,true,true,37.72,15.97,true,true
sanding_discs,APX-01758,apex,SKU-001758,Apex Industrial Sanding Discs M6 #22,abrasives,Apex Industrial,each,2.27,2.71,3,1.852,true,true,24.33,9.67,true,true
sanding_discs,APX-01768,apex,SKU-001768,Apex Industrial Sanding Discs M8 #32,abrasives,Apex Industrial,each,14.12,16.27,20.03,0.551,true,true,29.51,18.77,true,true
sanding_discs,APX-01774,apex,SKU-001774,Apex Industrial Sanding Discs M12 #38,abrasives,Apex Industrial,each,8,9.63,11.25,3.571,true,true,28.89,14.4,true,true
sanding_discs,APX-01784,apex,SKU-001784,Apex Industrial Sanding Discs M10 #48,abrasives,Apex Industrial,each,11.54,15.1,18.29,1.286,false,true,36.91,17.44,true,true
sanding_discs,APX-01788,apex,SKU-001788,Apex Industrial Sanding Discs 1/4-20 #52,abrasives,Apex Industrial,each,8.39,10.97,13.22,0.306,true,true,36.54,17.02,true,true
sanding_discs,APX-01793,apex,SKU-001793,Apex Industrial Sanding Discs 1/2-13 #57,abrasives,Apex Industrial,each,3.52,4.36,4.86,2.059,true,true,27.57,10.29,true,true
sanding_discs,APX-01800,apex,SKU-001800,Apex Industrial Sanding Discs 1/4-20 #64,abrasives,Apex Industrial,each,3.24,3.97,5.02,0.709,true,true,35.46,20.92,true,true
sanding_discs,APX-01810,apex,SKU-001810,Apex Industrial Sanding Discs M10 #74,abrasives,Apex Industrial,each,2.52,3.18,3.77,3.365,true,true,33.16,15.65,true,true
flap_wheels,APX-01819,apex,SKU-001819,Apex Industrial Flap Wheels M12 #3,abrasives,Apex Industrial,each,6.19,7.16,8.26,2.048,true,true,25.06,13.32,true,true
flap_wheels,APX-01838,apex,SKU-001838,Apex Industrial Flap Wheels M6 #22,abrasives,Apex Industrial,each,8.62,10.87,13.97,6.872,true,true,38.3,22.19,true,true
flap_wheels,APX-01850,apex,SKU-001850,Apex Industrial Flap Wheels 3/8-16 #34,abrasives,Apex Industrial,each,21.78,29.02,32.12,3.656,true,true,32.19,9.65,true,true
flap_wheels,APX-01858,apex,SKU-001858,Apex Industrial Flap Wheels M12 #42,abrasives,Apex Industrial,each,7.79,9.51,10.69,0.983,true,true,27.13,11.04,true,true
flap_wheels,APX-01892,apex,SKU-001892,Apex Industrial Flap Wheels M8 #76,abrasives,Apex Industrial,each,3.56,4.53,5.45,0.558,true,true,34.68,16.88,true,true
flap_wheels,APX-01897,apex,SKU-001897,Apex Industrial Flap Wheels M12 #81,abrasives,Apex Industrial,each,11.86,15.92,18.24,1.06,true,true,34.98,12.72,true,true
wire_brushes,APX-01925,apex,SKU-001925,Apex Elite Wire Brushes 3/8-16 #22,abrasives,Apex Elite,each,3.91,4.56,5.46,1.817,true,true,28.39,16.48,true,true
wire_brushes,APX-01944,apex,SKU-001944,Apex Elite Wire Brushes 1/2-13 #41,abrasives,Apex Elite,each,15.2,18.6,21.83,0.953,true,true,30.37,14.8,true,true
wire_brushes,APX-01969,apex,SKU-001969,Apex Elite Wire Brushes M10 #66,abrasives,Apex Elite,each,1.65,2.05,2.58,0.715,true,true,36.05,20.54,true,true
wire_brushes,APX-01972,apex,SKU-001972,Apex Elite Wire Brushes M6 #69,abrasives,Apex Elite,each,6.21,7.52,9.14,1.001,true,true,32.06,17.72,true,true
polishing,APX-01980,apex,SKU-001980,Apex Prime Polishing 1/2-13 #2,abrasives,Apex Prime,each,4.58,5.45,6.65,0.859,true,true,31.13,18.05,true,true
polishing,APX-01983,apex,SKU-001983,Apex Prime Polishing M8 #5,abrasives,Apex Prime,each,1.98,2.54,2.8,0.772,true,true,29.29,9.29,true,true
polishing,APX-01995,apex,SKU-001995,Apex Prime Polishing M8 #17,abrasives,Apex Prime,each,8.2,10.48,12.05,1.136,true,true,31.95,13.03,true,true
polishing,APX-02003,apex,SKU-002003,Apex Prime Polishing M10 #25,abrasives,Apex Prime,each,5.07,6.21,7.46,1.065,true,true,32.04,16.76,true,true
polishing,APX-02011,apex,SKU-002011,Apex Prime Polishing 1/2-13 #33,abrasives,Apex Prime,each,15.33,18.23,21.8,0.649,true,true,29.68,16.38,true,true
polishing,APX-02039,apex,SKU-002039,Apex Prime Polishing 3/8-16 #61,abrasives,Apex Prime,each,21.43,28.55,33.15,8.204,true,true,35.35,13.88,true,true
polishing,APX-02052,apex,SKU-002052,Apex Prime Polishing 3/8-16 #74,abrasives,Apex Prime,each,8.49,10.95,14.17,10.285,true,true,40.08,22.72,true,true
polishing,APX-02053,apex,SKU-002053,Apex Prime Polishing 5/8-11 #75,abrasives,Apex Prime,each,12.3,14.3,18.19,1.288,true,true,32.38,21.39,true,true
polishing,APX-02061,apex,SKU-002061,Apex Prime Polishing M10 #83,abrasives,Apex Prime,each,34.47,46.17,55.39,0.092,true,true,37.77,16.65,true,true
hex_bolts,TIT-02082,titangrip,null,TitanGrip Hex Bolts 1/2-13 #17,fasteners,TitanGrip,box_of_100,null,null,23.37,null,true,false,null,null,null,true
hex_bolts,TIT-02083,titangrip,null,TitanGrip Hex Bolts M6 #18,fasteners,TitanGrip,box_of_100,null,null,9.29,null,true,false,null,null,null,true
hex_bolts,TIT-02085,titangrip,null,TitanGrip Hex Bolts M12 #20,fasteners,TitanGrip,box_of_100,null,null,9.2,null,true,false,null,null,null,true
screws,TIT-02106,titangrip,null,TitanGrip Screws M10 #13,fasteners,TitanGrip,box_of_100,null,null,2.91,null,true,false,null,null,null,true
screws,TIT-02108,titangrip,null,TitanGrip Screws M12 #15,fasteners,TitanGrip,box_of_100,null,null,14.36,null,true,false,null,null,null,true
screws,TIT-02112,titangrip,null,TitanGrip Screws M12 #19,fasteners,TitanGrip,box_of_100,null,null,8.93,null,true,false,null,null,null,true
nuts_washers,TIT-02124,titangrip,null,TitanForce Nuts Washers M6 #1,fasteners,TitanForce,box_of_100,null,null,4.82,null,true,false,null,null,null,true
rivets,TIT-02200,titangrip,null,TitanGrip Pro Rivets 3/8-16 #10,fasteners,TitanGrip Pro,box_of_100,null,null,11.75,null,true,false,null,null,null,true
rivets,TIT-02202,titangrip,null,TitanGrip Pro Rivets M8 #12,fasteners,TitanGrip Pro,box_of_100,null,null,75.66,null,true,false,null,null,null,true
rivets,TIT-02210,titangrip,null,TitanGrip Pro Rivets 1/4-20 #20,fasteners,TitanGrip Pro,box_of_100,null,null,12.32,null,true,false,null,null,null,true
epoxy,TIT-02237,titangrip,null,TitanForce Epoxy M8 #12,adhesives,TitanForce,each,null,null,4.55,null,true,false,null,null,null,true
epoxy,TIT-02244,titangrip,null,TitanForce Epoxy 5/8-11 #19,adhesives,TitanForce,each,null,null,3.72,null,true,false,null,null,null,true
epoxy,TIT-02254,titangrip,null,TitanForce Epoxy M10 #29,adhesives,TitanForce,each,null,null,58.31,null,true,false,null,null,null,true
structural,TIT-02265,titangrip,null,TitanGrip Pro Structural 5/8-11 #8,adhesives,TitanGrip Pro,each,null,null,5.67,null,true,false,null,null,null,true
structural,TIT-02273,titangrip,null,TitanGrip Pro Structural 5/8-11 #16,adhesives,TitanGrip Pro,each,null,null,15.1,null,true,false,null,null,null,true
tape,TIT-02301,titangrip,null,TitanGrip Tape M8 #9,adhesives,TitanGrip,each,null,null,40.08,null,true,false,null,null,null,true
tape,TIT-02306,titangrip,null,TitanGrip Tape 1/4-20 #14,adhesives,TitanGrip,each,null,null,21.18,null,true,false,null,null,null,true
spray,TIT-02351,titangrip,null,TitanForce Spray 1/4-20 #5,adhesives,TitanForce,each,null,null,27.74,null,true,false,null,null,null,true
spray,TIT-02369,titangrip,null,TitanForce Spray 1/4-20 #23,adhesives,TitanForce,each,null,null,26.03,null,true,false,null,null,null,true
spray,TIT-02370,titangrip,null,TitanForce Spray 1/4-20 #24,adhesives,TitanForce,each,null,null,4.1,null,true,false,null,null,null,true
fall_protection,TIT-02378,titangrip,null,TitanGrip Fall Protection M8 #1,safety,TitanGrip,each,null,null,6.46,null,true,false,null,null,null,true
fall_protection,TIT-02380,titangrip,null,TitanGrip Fall Protection M8 #3,safety,TitanGrip,each,null,null,8.22,null,true,false,null,null,null,true
fall_protection,TIT-02392,titangrip,null,TitanGrip Fall Protection 1/4-20 #15,safety,TitanGrip,each,null,null,2.88,null,true,false,null,null,null,true
ppe,TIT-02421,titangrip,null,TitanGrip Ppe 1/2-13 #10,safety,TitanGrip,each,null,null,11.46,null,true,false,null,null,null,true
lockout_tagout,TIT-02511,titangrip,null,TitanGrip Lockout Tagout M8 #34,safety,TitanGrip,each,null,null,9.19,null,true,false,null,null,null,true
first_aid,TIT-02516,titangrip,null,TitanForce First Aid M8 #2,safety,TitanForce,each,null,null,3.81,null,true,false,null,null,null,true
first_aid,TIT-02518,titangrip,null,TitanForce First Aid 3/8-16 #4,safety,TitanForce,each,null,null,3.68,null,true,false,null,null,null,true
first_aid,TIT-02521,titangrip,null,TitanForce First Aid M10 #7,safety,TitanForce,each,null,null,5.3,null,true,false,null,null,null,true
first_aid,TIT-02523,titangrip,null,TitanForce First Aid M12 #9,safety,TitanForce,each,null,null,11.65,null,true,false,null,null,null,true
cutting,TIT-02544,titangrip,null,TitanGrip Cutting M10 #2,tools,TitanGrip,each,null,null,73.53,null,true,false,null,null,null,true
cutting,TIT-02556,titangrip,null,TitanGrip Cutting M10 #14,tools,TitanGrip,each,null,null,21.8,null,true,false,null,null,null,true
cutting,TIT-02577,titangrip,null,TitanGrip Cutting M10 #35,tools,TitanGrip,each,null,null,13.42,null,true,false,null,null,null,true
measuring,TIT-02588,titangrip,null,TitanForce Measuring M6 #9,tools,TitanForce,each,null,null,3.71,null,true,false,null,null,null,true
measuring,TIT-02590,titangrip,null,TitanForce Measuring 1/2-13 #11,tools,TitanForce,each,null,null,11.87,null,true,false,null,null,null,true
measuring,TIT-02595,titangrip,null,TitanForce Measuring 1/4-20 #16,tools,TitanForce,each,null,null,3.21,null,true,false,null,null,null,true
measuring,TIT-02604,titangrip,null,TitanForce Measuring M8 #25,tools,TitanForce,each,null,null,52.95,null,true,false,null,null,null,true
measuring,TIT-02606,titangrip,null,TitanForce Measuring 5/8-11 #27,tools,TitanForce,each,null,null,13.42,null,true,false,null,null,null,true
measuring,TIT-02614,titangrip,null,TitanForce Measuring 1/2-13 #35,tools,TitanForce,each,null,null,13.81,null,true,false,null,null,null,true
power_tools,TIT-02615,titangrip,null,TitanForce Power Tools M12 #1,tools,TitanForce,each,null,null,28.65,null,true,false,null,null,null,true
power_tools,TIT-02624,titangrip,null,TitanForce Power Tools 3/8-16 #10,tools,TitanForce,each,null,null,4.05,null,true,false,null,null,null,true
hand_tools,TIT-02658,titangrip,null,TitanGrip Hand Tools M10 #14,tools,TitanGrip,each,null,null,13.99,null,true,false,null,null,null,true
welding,TIT-02672,titangrip,null,TitanGrip Welding M6 #2,tools,TitanGrip,each,null,null,5.27,null,true,false,null,null,null,true
welding,TIT-02688,titangrip,null,TitanGrip Welding 3/8-16 #18,tools,TitanGrip,each,null,null,11.33,null,true,false,null,null,null,true
grinding_wheels,TIT-02706,titangrip,null,TitanGrip Pro Grinding Wheels M12 #3,abrasives,TitanGrip Pro,each,null,null,23.2,null,true,false,null,null,null,true
grinding_wheels,TIT-02707,titangrip,null,TitanGrip Pro Grinding Wheels 1/2-13 #4,abrasives,TitanGrip Pro,each,null,null,5.9,null,true,false,null,null,null,true
grinding_wheels,TIT-02731,titangrip,null,TitanGrip Pro Grinding Wheels M10 #28,abrasives,TitanGrip Pro,each,null,null,25,null,true,false,null,null,null,true
sanding_discs,TIT-02758,titangrip,null,TitanForce Sanding Discs M8 #19,abrasives,TitanForce,each,null,null,11.12,null,true,false,null,null,null,true
flap_wheels,TIT-02770,titangrip,null,TitanGrip Flap Wheels M6 #6,abrasives,TitanGrip,each,null,null,1.08,null,true,false,null,null,null,true
flap_wheels,TIT-02776,titangrip,null,TitanGrip Flap Wheels M12 #12,abrasives,TitanGrip,each,null,null,12.4,null,true,false,null,null,null,true
flap_wheels,TIT-02789,titangrip,null,TitanGrip Flap Wheels M10 #25,abrasives,TitanGrip,each,null,null,8.24,null,true,false,null,null,null,true
flap_wheels,TIT-02791,titangrip,null,TitanGrip Flap Wheels 3/8-16 #27,abrasives,TitanGrip,each,null,null,12.98,null,false,false,null,null,null,true
wire_brushes,TIT-02810,titangrip,null,TitanGrip Wire Brushes 5/8-11 #14,abrasives,TitanGrip,each,null,null,12.01,null,true,false,null,null,null,true
polishing,TIT-02833,titangrip,null,TitanGrip Pro Polishing 3/8-16 #12,abrasives,TitanGrip Pro,each,null,null,3.31,null,true,false,null,null,null,true
structural,PRE-02867,precisionbond,null,PrecisionBond Structural 3/8-16 #6,adhesives,PrecisionBond,each,null,null,3.39,null,true,false,null,null,null,true
sealant,PRE-02908,precisionbond,null,PrecisionBond Sealant M8 #12,adhesives,PrecisionBond,each,null,null,5.94,null,true,false,null,null,null,true
fall_protection,PRE-02936,precisionbond,null,PrecisionBond Fall Protection M8 #9,safety,PrecisionBond,each,null,null,19.36,null,true,false,null,null,null,true
chemical_protection,PRE-02954,precisionbond,null,PrecisionBond Chemical Protection 3/8-16 #2,safety,PrecisionBond,each,null,null,11.8,null,true,false,null,null,null,true
chemical_protection,PRE-02961,precisionbond,null,PrecisionBond Chemical Protection 5/8-11 #9,safety,PrecisionBond,each,null,null,14.48,null,true,false,null,null,null,true
lockout_tagout,PRE-02974,precisionbond,null,PrecisionBond Lockout Tagout 5/8-11 #8,safety,PrecisionBond,each,null,null,18.22,null,true,false,null,null,null,true
first_aid,PRE-02990,precisionbond,null,PrecisionBond Ultra First Aid M10 #5,safety,PrecisionBond Ultra,each,null,null,13.26,null,true,false,null,null,null,true
first_aid,PRE-02997,precisionbond,null,PrecisionBond Ultra First Aid M6 #12,safety,PrecisionBond Ultra,each,null,null,10.15,null,true,false,null,null,null,true
ppe,SAF-03033,safeedge,null,SafeEdge Ppe M12 #13,safety,SafeEdge,each,null,null,5.57,null,true,false,null,null,null,true
lockout_tagout,SAF-03064,safeedge,null,SafeEdge Pro Lockout Tagout M6 #14,safety,SafeEdge Pro,each,null,null,8.67,null,true,false,null,null,null,true
power_tools,SAF-03117,safeedge,null,SafeEdge Power Tools 3/8-16 #9,tools,SafeEdge,each,null,null,3.75,null,true,false,null,null,null,true
hand_tools,SAF-03125,safeedge,null,SafeEdge Pro Hand Tools 5/8-11 #1,tools,SafeEdge Pro,each,null,null,8.71,null,true,false,null,null,null,true
welding,SAF-03142,safeedge,null,SafeEdge Pro Welding 1/4-20 #5,tools,SafeEdge Pro,each,null,null,11.47,null,true,false,null,null,null,true
grinding_wheels,ABR-03152,abrasivetech,null,DiamondEdge Grinding Wheels M10 #4,abrasives,DiamondEdge,each,null,null,8.63,null,true,false,null,null,null,true
grinding_wheels,ABR-03157,abrasivetech,null,DiamondEdge Grinding Wheels 5/8-11 #9,abrasives,DiamondEdge,each,null,null,14.78,null,true,false,null,null,null,true
sanding_discs,ABR-03167,abrasivetech,null,AbrasiveTech Sanding Discs 1/2-13 #6,abrasives,AbrasiveTech,each,null,null,4.61,null,true,false,null,null,null,true
sanding_discs,ABR-03168,abrasivetech,null,AbrasiveTech Sanding Discs M8 #7,abrasives,AbrasiveTech,each,null,null,40.17,null,true,false,null,null,null,true
sanding_discs,ABR-03170,abrasivetech,null,AbrasiveTech Sanding Discs 3/8-16 #9,abrasives,AbrasiveTech,each,null,null,9.29,null,false,false,null,null,null,true
sanding_discs,ABR-03172,abrasivetech,null,AbrasiveTech Sanding Discs M8 #11,abrasives,AbrasiveTech,each,null,null,15.67,null,true,false,null,null,null,true
wire_brushes,ABR-03190,abrasivetech,null,DiamondEdge Wire Brushes M12 #4,abrasives,DiamondEdge,each,null,null,5.06,null,true,false,null,null,null,true
ceramic_abrasives,ABR-03221,abrasivetech,null,CeramicPro Ceramic Abrasives 5/8-11 #10,abrasives,CeramicPro,each,null,null,10.37,null,true,false,null,null,null,true
diamond_tooling,ABR-03235,abrasivetech,null,AbrasiveTech Diamond Tooling 1/4-20 #13,abrasives,AbrasiveTech,each,null,null,36.46,null,true,false,null,null,null,true
cutting,ABR-03241,abrasivetech,null,DiamondEdge Cutting 3/8-16 #6,tools,DiamondEdge,each,null,null,13.34,null,true,false,null,null,null,true
measuring,ABR-03248,abrasivetech,null,AbrasiveTech Measuring 1/2-13 #4,tools,AbrasiveTech,each,null,null,5.6,null,true,false,null,null,null,true
power_tools,ABR-03258,abrasivetech,null,DiamondEdge Power Tools M12 #5,tools,DiamondEdge,each,null,null,19.9,null,true,false,null,null,null,true
lockout_tagout,TIT-02478,titangrip,null,TitanGrip Lockout Tagout M6 #1,safety,TitanGrip,each,null,null,15.18,null,true,false,null,null,null,true
lockout_tagout,TIT-02481,titangrip,null,TitanGrip Lockout Tagout M8 #4,safety,TitanGrip,each,null,null,6.95,null,false,false,null,null,null,true
lockout_tagout,TIT-02485,titangrip,null,TitanGrip Lockout Tagout 1/4-20 #8,safety,TitanGrip,each,null,null,23.21,null,true,false,null,null,null,true
lockout_tagout,TIT-02500,titangrip,null,TitanGrip Lockout Tagout M6 #23,safety,TitanGrip,each,null,null,7.46,null,true,false,null,null,null,true
first_aid,TIT-02537,titangrip,null,TitanForce First Aid 5/8-11 #23,safety,TitanForce,each,null,null,9.31,null,true,false,null,null,null,true
cutting,TIT-02546,titangrip,null,TitanGrip Cutting 1/4-20 #4,tools,TitanGrip,each,null,null,4.8,null,true,false,null,null,null,true
cutting,TIT-02550,titangrip,null,TitanGrip Cutting M10 #8,tools,TitanGrip,each,null,null,29.41,null,true,false,null,null,null,true
cutting,TIT-02560,titangrip,null,TitanGrip Cutting M10 #18,tools,TitanGrip,each,null,null,2.77,null,true,false,null,null,null,true
cutting,TIT-02562,titangrip,null,TitanGrip Cutting 3/8-16 #20,tools,TitanGrip,each,null,null,5.13,null,true,false,null,null,null,true
cutting,TIT-02569,titangrip,null,TitanGrip Cutting M12 #27,tools,TitanGrip,each,null,null,3.18,null,true,false,null,null,null,true
cutting,TIT-02573,titangrip,null,TitanGrip Cutting M12 #31,tools,TitanGrip,each,null,null,2.74,null,true,false,null,null,null,true
cutting,TIT-02574,titangrip,null,TitanGrip Cutting 1/2-13 #32,tools,TitanGrip,each,null,null,3.74,null,true,false,null,null,null,true
cutting,TIT-02579,titangrip,null,TitanGrip Cutting 3/8-16 #37,tools,TitanGrip,each,null,null,9.76,null,true,false,null,null,null,true
power_tools,TIT-02639,titangrip,null,TitanForce Power Tools M12 #25,tools,TitanForce,each,null,null,30.92,null,true,false,null,null,null,true
hand_tools,TIT-02648,titangrip,null,TitanGrip Hand Tools M12 #4,tools,TitanGrip,each,null,null,22.68,null,true,false,null,null,null,true
hand_tools,TIT-02649,titangrip,null,TitanGrip Hand Tools M12 #5,tools,TitanGrip,each,null,null,19.34,null,true,false,null,null,null,true
hand_tools,TIT-02657,titangrip,null,TitanGrip Hand Tools 1/2-13 #13,tools,TitanGrip,each,null,null,10.96,null,true,false,null,null,null,true
hand_tools,TIT-02659,titangrip,null,TitanGrip Hand Tools M12 #15,tools,TitanGrip,each,null,null,7.64,null,true,false,null,null,null,true
grinding_wheels,TIT-02713,titangrip,null,TitanGrip Pro Grinding Wheels 5/8-11 #10,abrasives,TitanGrip Pro,each,null,null,26.95,null,true,false,null,null,null,true
flap_wheels,TIT-02772,titangrip,null,TitanGrip Flap Wheels M12 #8,abrasives,TitanGrip,each,null,null,18.27,null,true,false,null,null,null,true
flap_wheels,TIT-02795,titangrip,null,TitanGrip Flap Wheels M6 #31,abrasives,TitanGrip,each,null,null,7.88,null,true,false,null,null,null,true
wire_brushes,TIT-02797,titangrip,null,TitanGrip Wire Brushes 3/8-16 #1,abrasives,TitanGrip,each,null,null,10.47,null,true,false,null,null,null,true
wire_brushes,TIT-02799,titangrip,null,TitanGrip Wire Brushes M6 #3,abrasives,TitanGrip,each,null,null,20.99,null,true,false,null,null,null,true
wire_brushes,TIT-02819,titangrip,null,TitanGrip Wire Brushes M6 #23,abrasives,TitanGrip,each,null,null,8.13,null,true,false,null,null,null,true
polishing,TIT-02826,titangrip,null,TitanGrip Pro Polishing 5/8-11 #5,abrasives,TitanGrip Pro,each,null,null,48.76,null,false,false,null,null,null,true
polishing,TIT-02844,titangrip,null,TitanGrip Pro Polishing 1/4-20 #23,abrasives,TitanGrip Pro,each,null,null,40.92,null,true,false,null,null,null,true
epoxy,PRE-02857,precisionbond,null,PrecisionBond Ultra Epoxy 3/8-16 #11,adhesives,PrecisionBond Ultra,each,null,null,7.41,null,true,false,null,null,null,true
epoxy,PRE-02859,precisionbond,null,PrecisionBond Ultra Epoxy 1/2-13 #13,adhesives,PrecisionBond Ultra,each,null,null,7.83,null,true,false,null,null,null,true
structural,PRE-02875,precisionbond,null,PrecisionBond Structural 1/2-13 #14,adhesives,PrecisionBond,each,null,null,10.23,null,false,false,null,null,null,true
tape,PRE-02884,precisionbond,null,PrecisionBond Ultra Tape 1/4-20 #6,adhesives,PrecisionBond Ultra,each,null,null,5.22,null,false,false,null,null,null,true
spray,PRE-02919,precisionbond,null,PrecisionBond Ultra Spray 1/2-13 #6,adhesives,PrecisionBond Ultra,each,null,null,8.06,null,true,false,null,null,null,true
ppe,PRE-02940,precisionbond,null,PrecisionBond Ppe M8 #1,safety,PrecisionBond,each,null,null,10.85,null,true,false,null,null,null,true
first_aid,PRE-03001,precisionbond,null,PrecisionBond Ultra First Aid 1/4-20 #16,safety,PrecisionBond Ultra,each,null,null,12.18,null,true,false,null,null,null,true
ppe,SAF-03024,safeedge,null,SafeEdge Ppe M6 #4,safety,SafeEdge,each,null,null,2.55,null,true,false,null,null,null,true
chemical_protection,SAF-03036,safeedge,null,SafeEdge Chemical Protection 1/4-20 #1,safety,SafeEdge,each,null,null,9.64,null,true,false,null,null,null,true
chemical_protection,SAF-03041,safeedge,null,SafeEdge Chemical Protection 3/8-16 #6,safety,SafeEdge,each,null,null,1.67,null,true,false,null,null,null,true
chemical_protection,SAF-03048,safeedge,null,SafeEdge Chemical Protection 3/8-16 #13,safety,SafeEdge,each,null,null,4.47,null,true,false,null,null,null,true
lockout_tagout,SAF-03053,safeedge,null,SafeEdge Pro Lockout Tagout 5/8-11 #3,safety,SafeEdge Pro,each,null,null,37.24,null,true,false,null,null,null,true
cutting,SAF-03081,safeedge,null,SafeEdge Cutting M12 #2,tools,SafeEdge,each,null,null,13.31,null,true,false,null,null,null,true
power_tools,SAF-03109,safeedge,null,SafeEdge Power Tools M8 #1,tools,SafeEdge,each,null,null,11.23,null,true,false,null,null,null,true
welding,SAF-03140,safeedge,null,SafeEdge Pro Welding 1/2-13 #3,tools,SafeEdge Pro,each,null,null,7.37,null,true,false,null,null,null,true
grinding_wheels,ABR-03151,abrasivetech,null,DiamondEdge Grinding Wheels 1/4-20 #3,abrasives,DiamondEdge,each,null,null,13.82,null,true,false,null,null,null,true
sanding_discs,ABR-03165,abrasivetech,null,AbrasiveTech Sanding Discs 1/4-20 #4,abrasives,AbrasiveTech,each,null,null,31,null,true,false,null,null,null,true
flap_wheels,ABR-03182,abrasivetech,null,AbrasiveTech Flap Wheels 3/8-16 #8,abrasives,AbrasiveTech,each,null,null,4.91,null,true,false,null,null,null,true
polishing,ABR-03202,abrasivetech,null,DiamondEdge Polishing M8 #3,abrasives,DiamondEdge,each,null,null,2.36,null,true,false,null,null,null,true
